Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
114,UNUS SED LEO,LEO,"Mar 14, 2022",$5.81 ,$5.88 ,$5.78 ,$5.87 ,"$6,959,195 ","$5,599,299,131 "
115,UNUS SED LEO,LEO,"Mar 13, 2022",$5.81 ,$5.88 ,$5.78 ,$5.81 ,"$6,115,488 ","$5,544,699,110 "
116,UNUS SED LEO,LEO,"Mar 12, 2022",$5.83 ,$5.86 ,$5.79 ,$5.82 ,"$5,574,589 ","$5,547,315,604 "
117,UNUS SED LEO,LEO,"Mar 11, 2022",$5.81 ,$5.86 ,$5.79 ,$5.83 ,"$6,260,166 ","$5,560,379,800 "
118,UNUS SED LEO,LEO,"Mar 10, 2022",$5.80 ,$5.86 ,$5.78 ,$5.80 ,"$6,059,927 ","$5,535,800,321 "
119,UNUS SED LEO,LEO,"Mar 09, 2022",$5.66 ,$5.88 ,$5.58 ,$5.81 ,"$6,676,722 ","$5,537,916,434 "
120,UNUS SED LEO,LEO,"Mar 08, 2022",$5.38 ,$5.69 ,$5.37 ,$5.64 ,"$5,617,102 ","$5,383,095,088 "
121,UNUS SED LEO,LEO,"Mar 07, 2022",$5.38 ,$5.51 ,$5.28 ,$5.38 ,"$6,332,437 ","$5,133,873,558 "
122,UNUS SED LEO,LEO,"Mar 06, 2022",$5.34 ,$5.39 ,$5.31 ,$5.37 ,"$5,724,814 ","$5,125,532,076 "
123,UNUS SED LEO,LEO,"Mar 05, 2022",$5.52 ,$5.52 ,$5.32 ,$5.34 ,"$6,048,024 ","$5,097,288,243 "
124,UNUS SED LEO,LEO,"Mar 04, 2022",$5.63 ,$5.92 ,$5.50 ,$5.51 ,"$6,284,179 ","$5,257,609,901 "
125,UNUS SED LEO,LEO,"Mar 03, 2022",$5.94 ,$5.94 ,$5.58 ,$5.62 ,"$6,655,503 ","$5,362,489,065 "
126,UNUS SED LEO,LEO,"Mar 02, 2022",$5.93 ,$5.97 ,$5.75 ,$5.94 ,"$6,285,729 ","$5,661,753,007 "
127,UNUS SED LEO,LEO,"Mar 01, 2022",$5.94 ,$6.07 ,$5.69 ,$5.93 ,"$7,613,638 ","$5,655,531,865 "
128,UNUS SED LEO,LEO,"Feb 28, 2022",$5.96 ,$6.08 ,$5.71 ,$5.94 ,"$6,987,046 ","$5,668,392,112 "
129,UNUS SED LEO,LEO,"Feb 27, 2022",$6.05 ,$6.12 ,$5.93 ,$5.96 ,"$6,386,184 ","$5,681,179,589 "
130,UNUS SED LEO,LEO,"Feb 26, 2022",$5.92 ,$6.11 ,$5.89 ,$6.06 ,"$6,796,011 ","$5,776,489,175 "
131,UNUS SED LEO,LEO,"Feb 25, 2022",$5.70 ,$5.93 ,$5.67 ,$5.92 ,"$6,685,986 ","$5,650,230,581 "
132,UNUS SED LEO,LEO,"Feb 24, 2022",$6.10 ,$6.19 ,$5.33 ,$5.69 ,"$7,830,261 ","$5,431,020,725 "
133,UNUS SED LEO,LEO,"Feb 23, 2022",$5.84 ,$6.34 ,$5.82 ,$6.10 ,"$8,559,134 ","$5,823,548,866 "
134,UNUS SED LEO,LEO,"Feb 22, 2022",$5.86 ,$5.87 ,$5.76 ,$5.83 ,"$6,291,271 ","$5,563,751,299 "
135,UNUS SED LEO,LEO,"Feb 21, 2022",$5.77 ,$6.00 ,$5.75 ,$5.86 ,"$6,888,672 ","$5,592,661,621 "
136,UNUS SED LEO,LEO,"Feb 20, 2022",$5.80 ,$5.86 ,$5.66 ,$5.77 ,"$6,489,271 ","$5,506,390,972 "
137,UNUS SED LEO,LEO,"Feb 19, 2022",$5.66 ,$5.80 ,$5.60 ,$5.80 ,"$6,661,517 ","$5,528,578,689 "
138,UNUS SED LEO,LEO,"Feb 18, 2022",$5.58 ,$5.73 ,$5.52 ,$5.67 ,"$6,531,244 ","$5,406,582,206 "
139,UNUS SED LEO,LEO,"Feb 17, 2022",$5.86 ,$5.87 ,$5.52 ,$5.59 ,"$6,657,077 ","$5,328,797,324 "
140,UNUS SED LEO,LEO,"Feb 16, 2022",$5.96 ,$6.00 ,$5.74 ,$5.87 ,"$8,290,686 ","$5,595,233,710 "
141,UNUS SED LEO,LEO,"Feb 15, 2022",$5.86 ,$6.26 ,$5.82 ,$5.96 ,"$8,326,394 ","$5,684,330,663 "
142,UNUS SED LEO,LEO,"Feb 14, 2022",$5.83 ,$5.93 ,$5.81 ,$5.87 ,"$6,984,582 ","$5,594,999,121 "
