Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
90,Binance USD,BUSD,"Apr 07, 2022",$1.00 ,$1.00 ,$1.00 ,$1 ,"$4,565,404,259 ","$17,646,824,467 "
91,Binance USD,BUSD,"Apr 06, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,214,875,386 ","$17,714,905,838 "
92,Binance USD,BUSD,"Apr 05, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,416,144,144 ","$17,898,259,018 "
93,Binance USD,BUSD,"Apr 04, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,918,920,482 ","$17,768,023,663 "
94,Binance USD,BUSD,"Apr 03, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,953,967,845 ","$17,781,604,303 "
95,Binance USD,BUSD,"Apr 02, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,895,317,593 ","$17,738,330,586 "
96,Binance USD,BUSD,"Apr 01, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$7,223,143,041 ","$17,736,596,350 "
97,Binance USD,BUSD,"Mar 31, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,782,582,380 ","$17,471,944,228 "
98,Binance USD,BUSD,"Mar 30, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,809,143,325 ","$17,455,174,722 "
99,Binance USD,BUSD,"Mar 29, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,775,301,043 ","$17,518,168,609 "
100,Binance USD,BUSD,"Mar 28, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,044,972,360 ","$17,536,900,633 "
101,Binance USD,BUSD,"Mar 27, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,895,506,145 ","$17,582,026,845 "
102,Binance USD,BUSD,"Mar 26, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,998,713,889 ","$17,589,820,808 "
103,Binance USD,BUSD,"Mar 25, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,804,152,735 ","$17,581,822,370 "
104,Binance USD,BUSD,"Mar 24, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,662,897,462 ","$17,607,480,371 "
105,Binance USD,BUSD,"Mar 23, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,781,984,849 ","$17,669,394,165 "
106,Binance USD,BUSD,"Mar 22, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,888,237,758 ","$17,680,980,940 "
107,Binance USD,BUSD,"Mar 21, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,920,195,296 ","$17,733,953,702 "
108,Binance USD,BUSD,"Mar 20, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,103,760,411 ","$17,794,988,349 "
109,Binance USD,BUSD,"Mar 19, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,195,729,495 ","$17,824,195,523 "
110,Binance USD,BUSD,"Mar 18, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,523,372,608 ","$17,791,406,629 "
111,Binance USD,BUSD,"Mar 17, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,312,806,292 ","$17,731,335,547 "
112,Binance USD,BUSD,"Mar 16, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,387,029,888 ","$17,806,189,542 "
113,Binance USD,BUSD,"Mar 15, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,931,281,604 ","$17,924,692,880 "
114,Binance USD,BUSD,"Mar 14, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,673,513,645 ","$17,977,737,797 "
115,Binance USD,BUSD,"Mar 13, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,953,028,284 ","$18,014,031,267 "
116,Binance USD,BUSD,"Mar 12, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,768,359,315 ","$17,990,699,703 "
117,Binance USD,BUSD,"Mar 11, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,387,572,356 ","$17,959,048,235 "
118,Binance USD,BUSD,"Mar 10, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,575,929,156 ","$17,988,054,472 "
119,Binance USD,BUSD,"Mar 09, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,174,267,011 ","$18,016,670,390 "
120,Binance USD,BUSD,"Mar 08, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,610,123,329 ","$17,844,362,014 "
121,Binance USD,BUSD,"Mar 07, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,953,274,846 ","$17,977,319,845 "
122,Binance USD,BUSD,"Mar 06, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,530,909,004 ","$17,964,396,110 "
123,Binance USD,BUSD,"Mar 05, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,256,741,612 ","$17,948,136,501 "
124,Binance USD,BUSD,"Mar 04, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,218,220,679 ","$18,001,917,145 "
125,Binance USD,BUSD,"Mar 03, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,303,229,077 ","$18,129,449,611 "
126,Binance USD,BUSD,"Mar 02, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,024,195,138 ","$18,244,597,014 "
127,Binance USD,BUSD,"Mar 01, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$7,240,470,964 ","$18,342,129,867 "
128,Binance USD,BUSD,"Feb 28, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,135,939,226 ","$18,347,795,304 "
129,Binance USD,BUSD,"Feb 27, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,655,760,911 ","$18,124,158,490 "
130,Binance USD,BUSD,"Feb 26, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,994,663,167 ","$18,145,910,119 "
131,Binance USD,BUSD,"Feb 25, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,625,014,132 ","$18,142,345,644 "
132,Binance USD,BUSD,"Feb 24, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$9,044,548,485 ","$18,549,890,792 "
133,Binance USD,BUSD,"Feb 23, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,784,157,895 ","$18,260,533,543 "
134,Binance USD,BUSD,"Feb 22, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,003,666,912 ","$18,303,896,641 "
135,Binance USD,BUSD,"Feb 21, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,311,212,829 ","$18,083,148,434 "
136,Binance USD,BUSD,"Feb 20, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,612,352,120 ","$18,089,648,882 "
137,Binance USD,BUSD,"Feb 19, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,002,762,758 ","$18,183,760,350 "
138,Binance USD,BUSD,"Feb 18, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,258,048,034 ","$18,170,493,093 "
139,Binance USD,BUSD,"Feb 17, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,635,798,731 ","$18,044,363,174 "
140,Binance USD,BUSD,"Feb 16, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,475,930,042 ","$17,746,727,164 "
141,Binance USD,BUSD,"Feb 15, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,879,125,525 ","$17,827,796,640 "
142,Binance USD,BUSD,"Feb 14, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,939,768,489 ","$17,540,957,897 "
143,Binance USD,BUSD,"Feb 13, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,570,660,651 ","$17,569,100,319 "
144,Binance USD,BUSD,"Feb 12, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,072,552,039 ","$17,585,892,271 "
145,Binance USD,BUSD,"Feb 11, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,668,341,964 ","$17,765,006,504 "
146,Binance USD,BUSD,"Feb 10, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,896,251,108 ","$17,556,427,209 "
147,Binance USD,BUSD,"Feb 09, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,805,589,182 ","$17,335,058,041 "
148,Binance USD,BUSD,"Feb 08, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,135,296,092 ","$17,082,398,311 "
149,Binance USD,BUSD,"Feb 07, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,889,396,144 ","$16,801,103,308 "
150,Binance USD,BUSD,"Feb 06, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,226,430,907 ","$16,520,648,300 "
151,Binance USD,BUSD,"Feb 05, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,963,213,348 ","$16,503,162,328 "
152,Binance USD,BUSD,"Feb 04, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,540,384,653 ","$16,451,993,664 "
153,Binance USD,BUSD,"Feb 03, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,624,106,074 ","$16,140,864,890 "
154,Binance USD,BUSD,"Feb 02, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,585,873,801 ","$15,758,477,487 "
155,Binance USD,BUSD,"Feb 01, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,448,576,549 ","$15,515,409,879 "
156,Binance USD,BUSD,"Jan 31, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,577,878,144 ","$15,319,634,128 "
157,Binance USD,BUSD,"Jan 30, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$2,608,403,488 ","$14,999,289,261 "
158,Binance USD,BUSD,"Jan 29, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$3,085,902,665 ","$14,939,929,592 "
159,Binance USD,BUSD,"Jan 28, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,635,698,037 ","$14,938,300,786 "
160,Binance USD,BUSD,"Jan 27, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,613,092,834 ","$14,833,795,110 "
161,Binance USD,BUSD,"Jan 26, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$5,563,978,841 ","$14,544,981,984 "
162,Binance USD,BUSD,"Jan 25, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,605,027,221 ","$14,269,575,030 "
163,Binance USD,BUSD,"Jan 24, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,931,732,958 ","$14,115,418,960 "
164,Binance USD,BUSD,"Jan 23, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$4,671,389,615 ","$14,029,380,717 "
165,Binance USD,BUSD,"Jan 22, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,830,056,358 ","$14,290,006,538 "
166,Binance USD,BUSD,"Jan 21, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$6,747,147,208 ","$14,299,148,779 "
