Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
139,Shiba Inu,SHIB,"Feb 17, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,067,544,526 ","$15,453,784,566 "
140,Shiba Inu,SHIB,"Feb 16, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,350,071,541 ","$16,980,455,091 "
141,Shiba Inu,SHIB,"Feb 15, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,602,354,887 ","$17,154,816,279 "
142,Shiba Inu,SHIB,"Feb 14, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,558,119,657 ","$16,242,599,694 "
143,Shiba Inu,SHIB,"Feb 13, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,065,365,631 ","$16,622,010,390 "
144,Shiba Inu,SHIB,"Feb 12, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$1,683,120,664 ","$15,973,139,523 "
145,Shiba Inu,SHIB,"Feb 11, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,012,806,768 ","$15,742,431,641 "
146,Shiba Inu,SHIB,"Feb 10, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,546,459,745 ","$16,930,856,525 "
147,Shiba Inu,SHIB,"Feb 09, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,365,650,708 ","$18,030,336,670 "
148,Shiba Inu,SHIB,"Feb 08, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$3,618,590,002 ","$17,061,230,337 "
149,Shiba Inu,SHIB,"Feb 07, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$4,764,331,366 ","$17,870,122,155 "
150,Shiba Inu,SHIB,"Feb 06, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$2,156,462,842 ","$15,596,217,121 "
151,Shiba Inu,SHIB,"Feb 05, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$842,566,055 ","$12,362,147,307 "
152,Shiba Inu,SHIB,"Feb 04, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$609,855,710 ","$12,184,092,079 "
153,Shiba Inu,SHIB,"Feb 03, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$421,850,042 ","$11,358,234,375 "
154,Shiba Inu,SHIB,"Feb 02, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$484,518,640 ","$11,326,230,298 "
155,Shiba Inu,SHIB,"Feb 01, 2022",$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$519,254,046 ","$11,934,872,725 "
