Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
120,BNB,BNB,"Mar 08, 2022",$381.25 ,$387.63 ,$377.71 ,$381.96 ,"$1,684,540,144 ","$63,067,760,640 "
121,BNB,BNB,"Mar 07, 2022",$375.07 ,$384.42 ,$364.43 ,$381.34 ,"$2,058,321,705 ","$62,966,388,746 "
122,BNB,BNB,"Mar 06, 2022",$384.91 ,$387.16 ,$373.02 ,$375.01 ,"$1,305,295,273 ","$61,920,633,563 "
123,BNB,BNB,"Mar 05, 2022",$374.44 ,$386.84 ,$368.18 ,$384.87 ,"$1,321,262,776 ","$63,549,043,023 "
124,BNB,BNB,"Mar 04, 2022",$402.58 ,$402.92 ,$372.87 ,$374.28 ,"$1,740,563,403 ","$61,800,046,682 "
125,BNB,BNB,"Mar 03, 2022",$409.03 ,$412.80 ,$397.91 ,$402.55 ,"$1,598,018,507 ","$66,467,864,024 "
126,BNB,BNB,"Mar 02, 2022",$408.52 ,$414.91 ,$404.53 ,$409.00 ,"$2,045,870,796 ","$67,532,807,578 "
127,BNB,BNB,"Mar 01, 2022",$395.62 ,$418.49 ,$391.33 ,$408.48 ,"$2,885,318,336 ","$67,447,273,336 "
128,BNB,BNB,"Feb 28, 2022",$360.38 ,$396.46 ,$356.62 ,$395.61 ,"$1,868,349,380 ","$65,322,240,557 "
129,BNB,BNB,"Feb 27, 2022",$373.60 ,$380.96 ,$359.63 ,$360.53 ,"$1,600,855,952 ","$59,529,719,165 "
130,BNB,BNB,"Feb 26, 2022",$374.89 ,$385.21 ,$371.48 ,$373.64 ,"$1,319,208,551 ","$61,694,020,170 "
131,BNB,BNB,"Feb 25, 2022",$361.22 ,$376.80 ,$357.37 ,$374.91 ,"$1,839,035,023 ","$61,904,739,647 "
132,BNB,BNB,"Feb 24, 2022",$366.35 ,$368.17 ,$324.48 ,$361.23 ,"$2,972,951,900 ","$59,645,892,983 "
133,BNB,BNB,"Feb 23, 2022",$374.30 ,$383.25 ,$366.54 ,$366.54 ,"$1,644,707,704 ","$60,521,812,716 "
134,BNB,BNB,"Feb 22, 2022",$356.73 ,$374.86 ,$350.15 ,$374.31 ,"$2,037,210,077 ","$61,804,434,179 "
135,BNB,BNB,"Feb 21, 2022",$380.74 ,$393.62 ,$356.18 ,$356.66 ,"$2,164,511,484 ","$58,890,751,692 "
136,BNB,BNB,"Feb 20, 2022",$400.00 ,$400.13 ,$376.01 ,$380.83 ,"$1,431,745,519 ","$62,880,741,279 "
137,BNB,BNB,"Feb 19, 2022",$399.52 ,$406.38 ,$393.93 ,$400.04 ,"$1,192,395,484 ","$66,053,898,767 "
138,BNB,BNB,"Feb 18, 2022",$402.65 ,$410.94 ,$393.82 ,$399.57 ,"$1,554,511,893 ","$65,975,568,167 "
139,BNB,BNB,"Feb 17, 2022",$427.55 ,$431.02 ,$400.81 ,$402.45 ,"$1,644,013,199 ","$66,451,246,799 "
140,BNB,BNB,"Feb 16, 2022",$432.49 ,$433.43 ,$423.08 ,$427.92 ,"$1,670,788,158 ","$70,656,455,985 "
141,BNB,BNB,"Feb 15, 2022",$403.66 ,$436.25 ,$403.09 ,$432.41 ,"$2,538,883,559 ","$71,398,038,456 "
142,BNB,BNB,"Feb 14, 2022",$398.64 ,$403.93 ,$391.38 ,$403.66 ,"$1,269,083,662 ","$66,651,161,136 "
143,BNB,BNB,"Feb 13, 2022",$403.27 ,$406.71 ,$395.66 ,$398.89 ,"$1,151,509,777 ","$65,862,892,979 "
144,BNB,BNB,"Feb 12, 2022",$400.50 ,$407.14 ,$394.80 ,$403.39 ,"$1,372,516,416 ","$66,606,405,568 "
145,BNB,BNB,"Feb 11, 2022",$415.19 ,$419.29 ,$393.98 ,$400.42 ,"$1,714,654,174 ","$66,116,449,646 "
146,BNB,BNB,"Feb 10, 2022",$422.51 ,$434.17 ,$411.25 ,$415.12 ,"$2,037,888,603 ","$68,543,142,480 "
