Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
144,Cardano,ADA,"Feb 12, 2022",$1.08 ,$1.09 ,$1.03 ,$1.06 ,"$1,401,190,670 ","$35,547,576,316 "
145,Cardano,ADA,"Feb 11, 2022",$1.15 ,$1.16 ,$1.07 ,$1.08 ,"$1,395,763,170 ","$36,291,724,606 "
146,Cardano,ADA,"Feb 10, 2022",$1.19 ,$1.22 ,$1.15 ,$1.15 ,"$1,810,255,178 ","$38,714,772,900 "
147,Cardano,ADA,"Feb 09, 2022",$1.18 ,$1.21 ,$1.15 ,$1.19 ,"$1,239,455,609 ","$40,136,899,888 "
148,Cardano,ADA,"Feb 08, 2022",$1.20 ,$1.26 ,$1.14 ,$1.18 ,"$2,267,265,855 ","$39,596,449,769 "
149,Cardano,ADA,"Feb 07, 2022",$1.14 ,$1.21 ,$1.13 ,$1.20 ,"$2,107,219,347 ","$40,204,912,879 "
150,Cardano,ADA,"Feb 06, 2022",$1.13 ,$1.15 ,$1.10 ,$1.14 ,"$911,521,818 ","$38,433,324,420 "
151,Cardano,ADA,"Feb 05, 2022",$1.14 ,$1.17 ,$1.10 ,$1.13 ,"$1,363,912,644 ","$37,855,752,268 "
152,Cardano,ADA,"Feb 04, 2022",$1.06 ,$1.14 ,$1.05 ,$1.14 ,"$1,178,757,518 ","$38,133,784,027 "
153,Cardano,ADA,"Feb 03, 2022",$1.03 ,$1.06 ,$1.02 ,$1.06 ,"$873,675,008 ","$35,475,035,083 "
154,Cardano,ADA,"Feb 02, 2022",$1.09 ,$1.10 ,$1.03 ,$1.03 ,"$1,086,043,481 ","$34,536,426,836 "
155,Cardano,ADA,"Feb 01, 2022",$1.05 ,$1.09 ,$1.04 ,$1.09 ,"$1,130,552,843 ","$36,540,985,140 "
156,Cardano,ADA,"Jan 31, 2022",$1.04 ,$1.06 ,$1.01 ,$1.05 ,"$925,666,321 ","$35,321,862,362 "
