Sr. No.,Name,Symbol,Date,Open,High,Low,Close,Volume,Market Cap
95,Dai,DAI,"Apr 02, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$320,610,704 ","$9,516,045,591 "
96,Dai,DAI,"Apr 01, 2022",$1 ,$1.00 ,$1.00 ,$1.00 ,"$352,409,244 ","$9,637,913,431 "
97,Dai,DAI,"Mar 31, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$348,162,205 ","$9,640,256,234 "
98,Dai,DAI,"Mar 30, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$272,743,090 ","$9,648,038,927 "
99,Dai,DAI,"Mar 29, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$334,849,878 ","$9,613,886,822 "
100,Dai,DAI,"Mar 28, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$403,366,239 ","$9,656,614,389 "
101,Dai,DAI,"Mar 27, 2022",$1.00 ,$1.00 ,$1.00 ,$1 ,"$216,729,623 ","$9,681,422,761 "
102,Dai,DAI,"Mar 26, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$163,693,787 ","$9,667,976,183 "
103,Dai,DAI,"Mar 25, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$380,890,703 ","$9,694,911,759 "
104,Dai,DAI,"Mar 24, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$373,781,101 ","$9,750,689,456 "
105,Dai,DAI,"Mar 23, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$271,683,659 ","$9,886,942,830 "
106,Dai,DAI,"Mar 22, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$321,105,083 ","$9,922,559,675 "
107,Dai,DAI,"Mar 21, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$243,480,294 ","$9,959,135,082 "
108,Dai,DAI,"Mar 20, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$173,571,504 ","$9,963,862,903 "
109,Dai,DAI,"Mar 19, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$201,985,106 ","$9,905,686,673 "
110,Dai,DAI,"Mar 18, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$309,448,931 ","$9,868,278,892 "
111,Dai,DAI,"Mar 17, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$232,900,487 ","$9,839,467,717 "
112,Dai,DAI,"Mar 16, 2022",$1.00 ,$1.00 ,$1.00 ,$1.00 ,"$364,647,382 ","$9,815,301,822 "
